# reading<TAB>surface<TAB>score
あかうんとまねーじゃー	アカウントマネージャー	100
あどみにすとれーたー	アドミニストレーター	100
いいん	委員	100
いいんちょう	委員長	100
いっとうへい	一等兵	100
いべんとおーがないざー	イベントオーガナイザー	100
うんえいしゃ	運営者	100
うんこうしかん	運行指揮官	100
えいぎょうかちょう	営業課長	100
えいぎょうぶちょう	営業部長	100
おーがないざー	オーガナイザー	100
かかりちょう	係長	100
がくえんちょう	学園長	100
がっかちょう	学科長	100
がくぶちょう	学部長	100
かちょう	課長	100
かんけいしゃ	関係者	100
かんりしゃ	管理者	100
かんりたんとうしゃ	管理担当者	100
かんとく	監督	100
ぎいん	議員	100
ぎじゅつかちょう	技術課長	100
ぎじゅつぶちょう	技術部長	100
きょくちょう	局長	100
けいえいしゃ	経営者	100
けいりかちょう	経理課長	100
けいりぶちょう	経理部長	100
げんすい	元帥	100
こうし	講師	100
こうじかんりしゃ	工事管理者	100
こうじかんとく	工事監督	100
こうじしどうしゃ	工事指導者	100
こうちょう	校長	100
こうほうかちょう	広報課長	100
こうほうぶちょう	広報部長	100
こーち	コーチ	100
こみゅにてぃまねーじゃー	コミュニティマネージャー	100
さいこうぎじゅつせきにんしゃ	最高技術責任者	100
さいこうざいむせきにんしゃ	最高財務責任者	100
さいこうけいえいせきにんしゃ	最高経営責任者	100
さいこうじょうほうせきにんしゃ	最高情報責任者	100
さぶりーだー	サブリーダー	100
しさい	司祭	100
ししつちょう	支室長	100
しつちょう	室長	100
しはいにん	支配人	100
しちょう	市長	100
しれいかん	司令官	100
じぎょうしゃ	事業者	100
じっぎょうか	実業家	100
しゃちょう	社長	100
しゅきょう	主教	100
しゅしん	主審	100
しゅしょう	首相	100
しゅにんけんきゅういん	主任研究員	100
じゅんきょうじゅ	准教授	100
しょうい	少尉	100
しょうこう	将校	100
しょうさ	少佐	100
しょうしょう	少将	100
しょうたいちょう	小隊長	100
じょうむ	常務	100
じょうやくしゃ	条約者	100
しんさかん	審査官	100
せいさくしゃ	制作者	100
せきにんしゃ	責任者	100
せんにんけんきゅういん	専任研究員	100
せんむ	専務	100
そうかつしゃ	総括者	100
そうぎょうしゃ	創業者	100
そうしきしゃ	創始者	100
そうじょう	僧正	100
そうちょう	総長	100
そうりつしゃ	創立者	100
だいしきょう	大司教	100
だいしさい	大司祭	100
たいしょう	大将	100
たいさ	大佐	100
たいい	大尉	100
だいひょう	代表	100
たいちょう	隊長	100
だいとうりょう	大統領	100
だんちょう	団長	100
ちゅうい	中尉	100
ちゅうさ	中佐	100
ちゅうじょう	中将	100
ちゅうたいちょう	中隊長	100
ちょうちょう	町長	100
てんちょう	店長	100
とうじしゃ	当事者	100
はいしゃ	配車係	100
ふくこうちょう	副校長	100
ふくしはいにん	副支配人	100
ふくしゅきょう	副主教	100
ふくてんちょう	副店長	100
ふくりーだー	副リーダー	100
ぶしつちょう	部室長	100
ぶちょう	部長	100
ぶたいちょう	部隊長	100
ぷろだくとおーなー	プロダクトオーナー	100
ぷろだくとまねーじゃー	プロダクトマネージャー	100
ぷろじぇくとまねーじゃー	プロジェクトマネージャー	100
ぷろじぇくとりーだー	プロジェクトリーダー	100
ぷろでゅーさー	プロデューサー	100
へいちょう	兵長	100
ほんぶちょう	本部長	100
むらちょう	村長	100
りーだー	リーダー	100
