# reading<TAB>surface<TAB>score
あーとでぃれくたー	アートディレクター	100
あいどる	アイドル	100
あくしょんこーでぃねーたー	アクションコーディネーター	100
あなうんさー	アナウンサー	100
あにめーたー	アニメーター	100
あぷりえんじにあ	アプリエンジニア	100
あぷりけーしょんえんじにあ	アプリケーションエンジニア	100
あーきてくと	アーキテクト	100
あんないいん	案内員	100
いしゃ	医者	100
いしょうたんとう	衣装担当	100
いらすとれーたー	イラストレーター	100
いりゅーじょにすと	イリュージョニスト	100
いんすとらくたー	インストラクター	100
いんふらえんじにあ	インフラエンジニア	100
うぇいたー	ウェイター	100
うぇいとれす	ウェイトレス	100
うぇぶでざいなー	ウェブデザイナー	100
うけつけいん	受付員	100
うんてんしゅ	運転手	100
えーあいえんじにあ	AIエンジニア	100
えーあいけんきゅうしゃ	AI研究者	100
えいぎょう	営業	100
えいぎょういん	営業員	100
えいようし	栄養士	100
えすあーるいー	SRE	100
えでぃたー	エディター	100
えんじにあ	エンジニア	100
えんじにありんぐまねーじゃー	エンジニアリングマネージャー	100
えんべでっどえんじにあ	組み込みエンジニア	100
おんきょうえんじにあ	音響エンジニア	100
おんきょうすたっふ	音響スタッフ	100
おんがくか	音楽家	100
がか	画家	100
がくげいいん	学芸員	100
がくしゃ	学者	100
かすたまーさぽーと	カスタマーサポート	100
かすたまーさぽーとすたっふ	カスタマーサポートスタッフ	100
かめらまん	カメラマン	100
かんごし	看護師	100
かんていにん	鑑定人	100
きかいがくしゅうえんじにあ	機械学習エンジニア	100
きかいぎし	機械技師	100
ぎじゅつしゃ	技術者	100
きしゃ	記者	100
きーおぺれーたー	キーオペレーター	100
きゃすたー	キャスター	100
きゅうえーえんじにあ	QAエンジニア	100
きゅれーたー	キュレーター	100
ぎょうせいしょし	行政書士	100
きょうし	教師	100
きょういん	教員	100
ぐらふぃっくでざいなー	グラフィックデザイナー	100
くらうどあーきてくと	クラウドアーキテクト	100
くらうどえんじにあ	クラウドエンジニア	100
くりえいたー	クリエイター	100
くりえいてぃぶでぃれくたー	クリエイティブディレクター	100
くりーにんぐしょくいん	クリーニング職員	100
げかい	外科医	100
げーまー	ゲーマー	100
けあまねーじゃー	ケアマネージャー	100
けいさつかん	警察官	100
げいじゅつか	芸術家	100
けいりたんとう	経理担当	100
けいびいん	警備員	100
けいびすたっふ	警備スタッフ	100
げきさっか	劇作家	100
けんさかん	検査官	100
けんせつぎし	建設技師	100
けんせつさぎょういん	建設作業員	100
けんちくか	建築家	100
けんちくし	建築士	100
けんじ	検事	100
こうげいか	工芸家	100
こうこくでぃれくたー	広告ディレクター	100
こうじさぎょういん	工事作業員	100
こうにんかいけいし	公認会計士	100
こうむいん	公務員	100
こーるせんたーおぺれーたー	コールセンターオペレーター	100
こーるせんたーすたっふ	コールセンタースタッフ	100
こっく	コック	100
こんしぇるじゅ	コンシェルジュ	100
さーばーかんりしゃ	サーバー管理者	100
さーばーえんじにあ	サーバーエンジニア	100
さぎょういん	作業員	100
さぎょうりょうほうし	作業療法士	100
さくしか	作詞家	100
さくしゃ	作者	100
さっか	作家	100
さぽーとたんとう	サポート担当	100
しかい	歯科医	100
しすてむあーきてくと	システムアーキテクト	100
しすてむえんじにあ	システムエンジニア	100
しすてむかんりしゃ	システム管理者	100
しなりおらいたー	シナリオライター	100
しほうしょし	司法書士	100
しゃかいがくしゃ	社会学者	100
しゃかいふくしし	社会福祉士	100
しゃしんか	写真家	100
しゃろうし	社労士	100
